  0.135  2.51188643E-05 -0.135595299
  0.135  1.99526231E-05 -0.132718913
  0.135  1.58489319E-05 -0.129361069
  0.135  1.25892541E-05 -0.125523404
  0.135  9.99999998E-06 -0.121209917
  0.135  7.94328233E-06 -0.116427418
  0.135  6.30957343E-06 -0.11118612
  0.135  5.01187233E-06 -0.10550041
  0.135  3.9810717E-06 -0.0993898446
  0.135  3.16227765E-06 -0.0928804296
  0.135  2.51188643E-06 -0.08600625
  0.135  1.99526231E-06 -0.078811544
  0.135  1.58489319E-06 -0.0713533314
  0.135  1.25892541E-06 -0.0637047382
  0.135  9.99999997E-07 -0.055959197
  0.14  0.630957344 -0.000870334476
  0.14  0.501187234 -0.00221348012
  0.14  0.39810717 -0.002908719
  0.14  0.316227766 -0.0028194784
  0.14  0.251188643 -0.00253868785
  0.14  0.199526231 -0.00283853272
  0.14  0.158489319 -0.00428160563
  0.14  0.125892541 -0.00710426288
  0.14  0.1 -0.0112641476
  0.14  0.0794328234 -0.0165458008
  0.14  0.0630957344 -0.0226618841
  0.14  0.0501187233 -0.0293251126
  0.14  0.039810717 -0.036288506
  0.14  0.0316227766 -0.0433610023
  0.14  0.0251188643 -0.0504073701
  0.14  0.0199526231 -0.0573399315
  0.14  0.0158489319 -0.0641072895
  0.14  0.0125892541 -0.0706831459
  0.14  0.00999999999 -0.0770567421
  0.14  0.00794328234 -0.0832254599
  0.14  0.00630957344 -0.0891895582
  0.14  0.00501187233 -0.0949487453
  0.14  0.0039810717 -0.1005002
  0.14  0.00316227766 -0.105837656
  0.14  0.00251188643 -0.110951215
  0.14  0.00199526231 -0.115827625
  0.14  0.00158489319 -0.120450817
  0.14  0.00125892541 -0.124802566
  0.14  0.000999999999 -0.128863166
  0.14  0.000794328234 -0.132612073
  0.14  0.000630957344 -0.13602847
  0.14  0.000501187233 -0.139091742
  0.14  0.00039810717 -0.141781863
  0.14  0.000316227766 -0.144079685
  0.14  0.000251188643 -0.14596716
  0.14  0.000199526231 -0.147427489
  0.14  0.000158489319 -0.148445217
  0.14  0.000125892541 -0.14900629
  0.14  9.99999998E-05 -0.149098086
  0.14  7.94328233E-05 -0.148709422
  0.14  6.30957343E-05 -0.147830565
  0.14  5.01187233E-05 -0.146453243
  0.14  3.9810717E-05 -0.144570669
  0.14  3.16227765E-05 -0.142177597
  0.14  2.51188643E-05 -0.139270411
  0.14  1.99526231E-05 -0.135847258
  0.14  1.58489319E-05 -0.131908252
  0.14  1.25892541E-05 -0.127455749
  0.14  9.99999998E-06 -0.122494723
  0.14  7.94328233E-06 -0.117033263
  0.14  6.30957343E-06 -0.111083226
  0.14  5.01187233E-06 -0.104661075
  0.14  3.9810717E-06 -0.097788963
  0.14  3.16227765E-06 -0.0904961001
  0.14  2.51188643E-06 -0.0828205064
  0.14  1.99526231E-06 -0.0748112208
  0.14  1.58489319E-06 -0.0665310945
  0.14  1.25892541E-06 -0.0580603143
  0.14  9.99999997E-07 -0.0495008422
  0.145  0.630957344 -0.0009233924
  0.145  0.501187234 -0.0023226008
  0.145  0.39810717 -0.00302446674
  0.145  0.316227766 -0.00291724048
  0.145  0.251188643 -0.00265767294
  0.145  0.199526231 -0.00307593067
  0.145  0.158489319 -0.00476342869
  0.145  0.125892541 -0.00795500573
  0.145  0.1 -0.012585785
  0.145  0.0794328234 -0.0184079781
  0.145  0.0630957344 -0.0251009251
  0.145  0.0501187233 -0.0323483583
  0.145  0.039810717 -0.039880969
  0.145  0.0316227766 -0.0474922897
  0.145  0.0251188643 -0.0550377377
  0.145  0.0199526231 -0.0624250064
  0.145  0.0158489319 -0.0696014126
  0.145  0.0125892541 -0.0765415036
  0.145  0.00999999999 -0.083236543
  0.145  0.00794328234 -0.0896864185
  0.145  0.00630957344 -0.0958939153
  0.145  0.00501187233 -0.101861012
  0.145  0.0039810717 -0.107586764
  0.145  0.00316227766 -0.11306634
  0.145  0.00251188643 -0.118290862
  0.145  0.00199526231 -0.123247734
  0.145  0.00158489319 -0.127921261
  0.145  0.00125892541 -0.132293382
  0.145  0.000999999999 -0.13634443
  0.145  0.000794328234 -0.140053842
  0.145  0.000630957344 -0.14340078
  0.145  0.000501187233 -0.146364662
  0.145  0.00039810717 -0.148925575
  0.145  0.000316227766 -0.151064599
  0.145  0.000251188643 -0.152764038
  0.145  0.000199526231 -0.154007577
  0.145  0.000158489319 -0.15478038
  0.145  0.000125892541 -0.155069136
  0.145  9.99999998E-05 -0.154862078
  0.145  7.94328233E-05 -0.154148979
  0.145  6.30957343E-05 -0.152921139
  0.145  5.01187233E-05 -0.151171376
  0.145  3.9810717E-05 -0.148894033
  0.145  3.16227765E-05 -0.146085004
  0.145  2.51188643E-05 -0.142741804
  0.145  1.99526231E-05 -0.138863685
  0.145  1.58489319E-05 -0.13445181
  0.145  1.25892541E-05 -0.129509517
  0.145  9.99999998E-06 -0.124042675
  0.145  7.94328233E-06 -0.118060174
  0.145  6.30957343E-06 -0.111574555
  0.145  5.01187233E-06 -0.104602855
  0.145  3.9810717E-06 -0.0971676765
  0.145  3.16227765E-06 -0.0892985644
  0.145  2.51188643E-06 -0.0810337641
  0.145  1.99526231E-06 -0.0724224465
  0.145  1.58489319E-06 -0.0635275273
  0.145  1.25892541E-06 -0.0544292298
  0.145  9.99999997E-07 -0.0452295806
  0.15  0.630957344 -0.000977295248
  0.15  0.501187234 -0.0024343201
  0.15  0.39810717 -0.00314422252
  0.15  0.316227766 -0.00302195292
  0.15  0.251188643 -0.00279126741
  0.15  0.199526231 -0.0033425923
  0.15  0.158489319 -0.00529642793
  0.15  0.125892541 -0.00888448051
  0.15  0.1 -0.0140166241
  0.15  0.0794328234 -0.0204097407
  0.15  0.0630957344 -0.0277072059
  0.15  0.0501187233 -0.0355618177
  0.15  0.039810717 -0.0436807641
  0.15  0.0316227766 -0.0518416926
  0.15  0.0251188643 -0.0598907265
  0.15  0.0199526231 -0.0677313441
  0.15  0.0158489319 -0.0753101853
  0.15  0.0125892541 -0.0826033234
  0.15  0.00999999999 -0.0896047083
  0.15  0.00794328234 -0.0963173299
  0.15  0.00630957344 -0.102747006
  0.15  0.00501187233 -0.108898395
  0.15  0.0039810717 -0.11477275
  0.15  0.00316227766 -0.120366926
  0.15  0.00251188643 -0.125673254
  0.15  0.00199526231 -0.130679942
  0.15  0.00158489319 -0.135371777
  0.15  0.00125892541 -0.139730949
  0.15  0.000999999999 -0.143737893
  0.15  0.000794328234 -0.147372063
  0.15  0.000630957344 -0.150612621
  0.15  0.000501187233 -0.153439
  0.15  0.00039810717 -0.155831363
  0.15  0.000316227766 -0.157770944
  0.15  0.000251188643 -0.159240293
  0.15  0.000199526231 -0.160223446
  0.15  0.000158489319 -0.160706019
  0.15  0.000125892541 -0.160675263
  0.15  9.99999998E-05 -0.16012007
  0.15  7.94328233E-05 -0.159030968
  0.15  6.30957343E-05 -0.157400097
  0.15  5.01187233E-05 -0.155221195
  0.15  3.9810717E-05 -0.152489586
  0.15  3.16227765E-05 -0.149202205
  0.15  2.51188643E-05 -0.145357645
  0.15  1.99526231E-05 -0.140956265
  0.15  1.58489319E-05 -0.136000349
  0.15  1.25892541E-05 -0.130494354
  0.15  9.99999998E-06 -0.124445256
  0.15  7.94328233E-06 -0.117863021
  0.15  6.30957343E-06 -0.110761235
  0.15  5.01187233E-06 -0.103157936
  0.15  3.9810717E-06 -0.0950766922
  0.15  3.16227765E-06 -0.0865479891
  0.15  2.51188643E-06 -0.0776110132
  0.15  1.99526231E-06 -0.0683159214
  0.15  1.58489319E-06 -0.0587267285
  0.15  1.25892541E-06 -0.0489249667
  0.15  9.99999997E-07 -0.0390143182
  0.155  0.630957344 -0.00103409619
  0.155  0.501187234 -0.00255117689
  0.155  0.39810717 -0.00327132219
  0.155  0.316227766 -0.00313789275
  0.155  0.251188643 -0.0029430978
  0.155  0.199526231 -0.00363801045
  0.155  0.158489319 -0.00587164388
  0.155  0.125892541 -0.00987148627
  0.155  0.1 -0.0155209456
  0.155  0.0794328234 -0.0225004446
  0.155  0.0630957344 -0.0304164418
  0.155  0.0501187233 -0.0388900484
  0.155  0.039810717 -0.0476043938
  0.155  0.0316227766 -0.0563208738
  0.155  0.0251188643 -0.0648761276
  0.155  0.0199526231 -0.073169391
  0.155  0.0158489319 -0.0811467424
  0.155  0.0125892541 -0.0887860152
  0.155  0.00999999999 -0.0960841727
  0.155  0.00794328234 -0.1030477
  0.155  0.00630957344 -0.109685878
  0.155  0.00501187233 -0.116006494
  0.155  0.0039810717 -0.122013441
  0.155  0.00316227766 -0.127705684
  0.155  0.00251188643 -0.133077152
  0.155  0.00199526231 -0.138117209
  0.155  0.00158489319 -0.142811431
  0.155  0.00125892541 -0.147142525
  0.155  0.000999999999 -0.151091245
  0.155  0.000794328234 -0.154637247
  0.155  0.000630957344 -0.157759833
  0.155  0.000501187233 -0.160438568
  0.155  0.00039810717 -0.162653768
  0.155  0.000316227766 -0.164386871
  0.155  0.000251188643 -0.165620694
  0.155  0.000199526231 -0.166339612
  0.155  0.000158489319 -0.16652965
  0.155  0.000125892541 -0.166178533
  0.155  9.99999998E-05 -0.165275693
  0.155  7.94328233E-05 -0.163812249
  0.155  6.30957343E-05 -0.161780984
  0.155  5.01187233E-05 -0.15917632
  0.155  3.9810717E-05 -0.155994311
  0.155  3.16227765E-05 -0.152232664
  0.155  2.51188643E-05 -0.147890802
  0.155  1.99526231E-05 -0.142969973
  0.155  1.58489319E-05 -0.137473438
  0.155  1.25892541E-05 -0.131406739
  0.155  9.99999998E-06 -0.124778073
  0.155  7.94328233E-06 -0.117598807
  0.155  6.30957343E-06 -0.10988415
  0.155  5.01187233E-06 -0.101654038
  0.155  3.9810717E-06 -0.0929342733
  0.155  3.16227765E-06 -0.0837579821
  0.155  2.51188643E-06 -0.0741674786
  0.155  1.99526231E-06 -0.0642166275
  0.155  1.58489319E-06 -0.0539738388
  0.155  1.25892541E-06 -0.043525854
  0.155  9.99999997E-07 -0.0329825281
  0.16  0.630957344 -0.00108999757
  0.16  0.501187234 -0.00266588219
  0.16  0.39810717 -0.00339455384
  0.16  0.316227766 -0.00325150845
  0.16  0.251188643 -0.00310173468
  0.16  0.199526231 -0.00395914834
  0.16  0.158489319 -0.00650045641
  0.16  0.125892541 -0.0109457982
  0.16  0.1 -0.0171479651
  0.16  0.0794328234 -0.0247469068
  0.16  0.0630957344 -0.0333090022
  0.16  0.0501187233 -0.0424216337
  0.16  0.039810717 -0.0517429025
  0.16  0.0316227766 -0.0610178433
  0.16  0.0251188643 -0.0700740967
  0.16  0.0199526231 -0.0788074915
  0.16  0.0158489319 -0.0871645353
  0.16  0.0125892541 -0.0951258297
  0.16  0.00999999999 -0.102692289
  0.16  0.00794328234 -0.109874716
  0.16  0.00630957344 -0.116686543
  0.16  0.00501187233 -0.123139245
  0.16  0.0039810717 -0.129239798
  0.16  0.00316227766 -0.134989623
  0.16  0.00251188643 -0.140384528
  0.16  0.00199526231 -0.14541526
  0.16  0.00158489319 -0.150068391
  0.16  0.00125892541 -0.154327337
  0.16  0.000999999999 -0.15817337
  0.16  0.000794328234 -0.161586561
  0.16  0.000630957344 -0.164546583
  0.16  0.000501187233 -0.167033385
  0.16  0.00039810717 -0.169027714
  0.16  0.000316227766 -0.170511502
  0.16  0.000251188643 -0.171468142
  0.16  0.000199526231 -0.171882661
  0.16  0.000158489319 -0.171741808
  0.16  0.000125892541 -0.171034091
  0.16  9.99999998E-05 -0.169749767
  0.16  7.94328233E-05 -0.167880804
  0.16  6.30957343E-05 -0.165420841
  0.16  5.01187233E-05 -0.162365141
  0.16  3.9810717E-05 -0.158710566
  0.16  3.16227765E-05 -0.154455586
  0.16  2.51188643E-05 -0.149600322
  0.16  1.99526231E-05 -0.14414665
  0.16  1.58489319E-05 -0.138098381
  0.16  1.25892541E-05 -0.131461526
  0.16  9.99999998E-06 -0.124244676
  0.16  7.94328233E-06 -0.116459527
  0.16  6.30957343E-06 -0.108121568
  0.16  5.01187233E-06 -0.0992509994
  0.16  3.9810717E-06 -0.089873906
  0.16  3.16227765E-06 -0.0800237725
  0.16  2.51188643E-06 -0.0697434145
  0.16  1.99526231E-06 -0.059087433
  0.16  1.58489319E-06 -0.0481253231
  0.16  1.25892541E-06 -0.0369454055
  0.16  9.99999997E-07 -0.0256597886
  0.165  0.630957344 -0.00115024191
  0.165  0.501187234 -0.00279033187
  0.165  0.39810717 -0.00353420198
  0.165  0.316227766 -0.00338966977
  0.165  0.251188643 -0.0032945783
  0.165  0.199526231 -0.0043254601
  0.165  0.158489319 -0.0071862754
  0.165  0.125892541 -0.012089265
  0.165  0.1 -0.0188559797
  0.165  0.0794328234 -0.0270852139
  0.165  0.0630957344 -0.0363025671
  0.165  0.0501187233 -0.0460610366
  0.165  0.039810717 -0.0559931472
  0.165  0.0316227766 -0.0658271733
  0.165  0.0251188643 -0.0753815241
  0.165  0.0199526231 -0.0845485429
  0.165  0.0158489319 -0.0932752176
  0.165  0.0125892541 -0.101545065
  0.165  0.00999999999 -0.109363165
  0.165  0.00794328234 -0.11674489
  0.165  0.00630957344 -0.123708103
  0.165  0.00501187233 -0.13026825
  0.165  0.0039810717 -0.136435676
  0.165  0.00316227766 -0.142214542
  0.165  0.00251188643 -0.147602806
  0.165  0.00199526231 -0.152592863
  0.165  0.00158489319 -0.157172529
  0.165  0.00125892541 -0.161326169
  0.165  0.000999999999 -0.165035799
  0.165  0.000794328234 -0.168282116
  0.165  0.000630957344 -0.171045373
  0.165  0.000501187233 -0.173306099
  0.165  0.00039810717 -0.175045668
  0.165  0.000316227766 -0.176246713
  0.165  0.000251188643 -0.176893411
  0.165  0.000199526231 -0.176971671
  0.165  0.000158489319 -0.176469218
  0.165  0.000125892541 -0.175375628
  0.165  9.99999998E-05 -0.1736823
  0.165  7.94328233E-05 -0.171382416
  0.165  6.30957343E-05 -0.16847087
  0.165  5.01187233E-05 -0.164944217
  0.165  3.9810717E-05 -0.160800617
  0.165  3.16227765E-05 -0.156039832
  0.165  2.51188643E-05 -0.15066324
  0.165  1.99526231E-05 -0.144673927
  0.165  1.58489319E-05 -0.138076842
  0.165  1.25892541E-05 -0.130879044
  0.165  9.99999998E-06 -0.123090073
  0.165  7.94328233E-06 -0.114722455
  0.165  6.30957343E-06 -0.105792393
  0.165  5.01187233E-06 -0.0963206743
  0.165  3.9810717E-06 -0.0863338641
  0.165  3.16227765E-06 -0.0758658348
  0.165  2.51188643E-06 -0.0649597338
  0.165  1.99526231E-06 -0.0536704919
  0.165  1.58489319E-06 -0.0420680096
  0.165  1.25892541E-06 -0.0302411956
  0.165  9.99999997E-07 -0.0183030744
  0.17  0.630957344 -0.00120886187
  0.17  0.501187234 -0.00290972252
  0.17  0.39810717 -0.0036634054
  0.17  0.316227766 -0.00351520175
  0.17  0.251188643 -0.00348167654
  0.17  0.199526231 -0.00470483835
  0.17  0.158489319 -0.00791477007
  0.17  0.125892541 -0.0133118332
  0.17  0.1 -0.0206812862
  0.17  0.0794328234 -0.0295760933
  0.17  0.0630957344 -0.0394775734
  0.17  0.0501187233 -0.0499022327
  0.17  0.039810717 -0.0604561731
  0.17  0.0316227766 -0.0708510284
  0.17  0.0251188643 -0.0808967416
  0.17  0.0199526231 -0.0904833038
  0.17  0.0158489319 -0.0995594687
  0.17  0.0125892541 -0.108112957
  0.17  0.00999999999 -0.116154209
  0.17  0.00794328234 -0.12370421
  0.17  0.00630957344 -0.130786121
  0.17  0.00501187233 -0.137420048
  0.17  0.0039810717 -0.143620221
  0.17  0.00316227766 -0.149393899
  0.17  0.00251188643 -0.15474142
  0.17  0.00199526231 -0.159656945
  0.17  0.00158489319 -0.164129566
  0.17  0.00125892541 -0.168144559
  0.17  0.000999999999 -0.17168461
  0.17  0.000794328234 -0.174730943
  0.17  0.000630957344 -0.177264285
  0.17  0.000501187233 -0.179265665
  0.17  0.00039810717 -0.180717039
  0.17  0.000316227766 -0.18160176
  0.17  0.000251188643 -0.181904911
  0.17  0.000199526231 -0.181613526
  0.17  0.000158489319 -0.180716725
  0.17  0.000125892541 -0.179205787
  0.17  9.99999998E-05 -0.177074179
  0.17  7.94328233E-05 -0.174317571
  0.17  6.30957343E-05 -0.170933844
  0.17  5.01187233E-05 -0.166923118
  0.17  3.9810717E-05 -0.162287813
  0.17  3.16227765E-05 -0.157032754
  0.17  2.51188643E-05 -0.151165347
  0.17  1.99526231E-05 -0.144695831
  0.17  1.58489319E-05 -0.137637633
  0.17  1.25892541E-05 -0.130007847
  0.17  9.99999998E-06 -0.121827857
  0.17  7.94328233E-06 -0.113124143
  0.17  6.30957343E-06 -0.103929305
  0.17  5.01187233E-06 -0.0942833475
  0.17  3.9810717E-06 -0.0842352956
  0.17  3.16227765E-06 -0.0738452024
  0.17  2.51188643E-06 -0.0631866494
  0.17  1.99526231E-06 -0.0523498491
  0.17  1.58489319E-06 -0.041445496
  0.17  1.25892541E-06 -0.0306095439
  0.17  9.99999997E-07 -0.0200091357
  0.175  0.630957344 -0.00126847258
  0.175  0.501187234 -0.00303225334
  0.175  0.39810717 -0.00380117773
  0.175  0.316227766 -0.00365904875
  0.175  0.251188643 -0.00370091211
  0.175  0.199526231 -0.00513343709
  0.175  0.158489319 -0.00871186675
  0.175  0.125892541 -0.0146236049
  0.175  0.1 -0.0226163461
  0.175  0.0794328234 -0.0321958008
  0.175  0.0630957344 -0.0427975985
  0.175  0.0501187233 -0.0539005651
  0.175  0.039810717 -0.065083562
  0.175  0.0316227766 -0.0760412021
  0.175  0.0251188643 -0.0865750002
  0.175  0.0199526231 -0.0965729826
  0.175  0.0158489319 -0.105986312
  0.175  0.0125892541 -0.114807721
  0.175  0.00999999999 -0.123053898
  0.175  0.00794328234 -0.130752362
  0.175  0.00630957344 -0.13793247
  0.175  0.00501187233 -0.144619839
  0.175  0.0039810717 -0.150833381
  0.175  0.00316227766 -0.156584183
  0.175  0.00251188643 -0.161875626
  0.175  0.00199526231 -0.166704228
  0.175  0.00158489319 -0.171060892
  0.175  0.00125892541 -0.174932263
  0.175  0.000999999999 -0.178302078
  0.175  0.000794328234 -0.181152371
  0.175  0.000630957344 -0.183464516
  0.175  0.000501187233 -0.185220062
  0.175  0.00039810717 -0.186401385
  0.175  0.000316227766 -0.18699216
  0.175  0.000251188643 -0.186977683
  0.175  0.000199526231 -0.18634506
  0.175  0.000158489319 -0.185083308
  0.175  0.000125892541 -0.183183374
  0.175  9.99999998E-05 -0.180638106
  0.175  7.94328233E-05 -0.177442195
  0.175  6.30957343E-05 -0.173592113
  0.175  5.01187233E-05 -0.16908605
  0.175  3.9810717E-05 -0.163923882
  0.175  3.16227765E-05 -0.158107174
  0.175  2.51188643E-05 -0.151639239
  0.175  1.99526231E-05 -0.144525268
  0.175  1.58489319E-05 -0.136772542
  0.175  1.25892541E-05 -0.128390762
  0.175  9.99999998E-06 -0.119392497
  0.175  7.94328233E-06 -0.109793812
  0.175  6.30957343E-06 -0.0996150754
  0.175  5.01187233E-06 -0.0888820222
  0.175  3.9810717E-06 -0.0776271144
  0.175  3.16227765E-06 -0.065891272
  0.175  2.51188643E-06 -0.0537260675
  0.175  1.99526231E-06 -0.0411964953
  0.175  1.58489319E-06 -0.0283844592
  0.175  1.25892541E-06 -0.0153931585
  0.175  9.99999997E-07 -0.00235259932
  0.18  0.630957344 -0.00133449665
  0.18  0.501187234 -0.0031672827
  0.18  0.39810717 -0.0039539187
  0.18  0.316227766 -0.00381862895
  0.18  0.251188643 -0.00393915964
  0.18  0.199526231 -0.00558916684
  0.18  0.158489319 -0.00954836493
  0.18  0.125892541 -0.0159885865
  0.18  0.1 -0.0246169548
  0.18  0.0794328234 -0.0348895448
  0.18  0.0630957344 -0.0461949036
  0.18  0.0501187233 -0.0579736936
  0.18  0.039810717 -0.0697776977
  0.18  0.0316227766 -0.0812850324
  0.18  0.0251188643 -0.09228945
  0.18  0.0199526231 -0.102677671
  0.18  0.0158489319 -0.112403842
  0.18  0.0125892541 -0.121466165
  0.18  0.00999999999 -0.129887931
  0.18  0.00794328234 -0.137703449
  0.18  0.00630957344 -0.144948476
  0.18  0.00501187233 -0.151654323
  0.18  0.0039810717 -0.157844767
  0.18  0.00316227766 -0.163534935
  0.18  0.00251188643 -0.168731506
  0.18  0.00199526231 -0.173433677
  0.18  0.00158489319 -0.177634535
  0.18  0.00125892541 -0.181322554
  0.18  0.000999999999 -0.184483053
  0.18  0.000794328234 -0.187099504
  0.18  0.000630957344 -0.189154647
  0.18  0.000501187233 -0.190631388
  0.18  0.00039810717 -0.191513485
  0.18  0.000316227766 -0.191786043
  0.18  0.000251188643 -0.191435844
  0.18  0.000199526231 -0.190451531
  0.18  0.000158489319 -0.188823699
  0.18  0.000125892541 -0.186544885
  0.18  9.99999998E-05 -0.183609518
  0.18  7.94328233E-05 -0.180013827
  0.18  6.30957343E-05 -0.175755736
  0.18  5.01187233E-05 -0.170834772
  0.18  3.9810717E-05 -0.165251981
  0.18  3.16227765E-05 -0.159009891
  0.18  2.51188643E-05 -0.152112526
  0.18  1.99526231E-05 -0.144565481
  0.18  1.58489319E-05 -0.136376095
  0.18  1.25892541E-05 -0.127553717
  0.18  9.99999998E-06 -0.118110117
  0.18  7.94328233E-06 -0.108060045
  0.18  6.30957343E-06 -0.0974219992
  0.18  5.01187233E-06 -0.0862192364
  0.18  3.9810717E-06 -0.0744810862
  0.18  3.16227765E-06 -0.062244646
  0.18  2.51188643E-06 -0.0495569492
  0.18  1.99526231E-06 -0.0364777243
  0.18  1.58489319E-06 -0.0230828961
  0.18  1.25892541E-06 -0.00946901373
  0.18  9.99999997E-07  0.00424115301
  0.185  0.630957344 -0.00139561116
  0.185  0.501187234 -0.00329241428
  0.185  0.39810717 -0.00409627442
  0.185  0.316227766 -0.00397502925
  0.185  0.251188643 -0.00418991165
  0.185  0.199526231 -0.00608106182
  0.185  0.158489319 -0.0104512083
  0.185  0.125892541 -0.0174541516
  0.185  0.1 -0.0267531723
  0.185  0.0794328234 -0.0377511671
  0.185  0.0630957344 -0.0497864159
  0.185  0.0501187233 -0.0622590546
  0.185  0.039810717 -0.0746924452
  0.185  0.0316227766 -0.0867478484
  0.185  0.0251188643 -0.0982116947
  0.185  0.0199526231 -0.108970397
  0.185  0.0158489319 -0.118982397
  0.185  0.0125892541 -0.128252793
  0.185  0.00999999999 -0.136812849
  0.185  0.00794328234 -0.144704883
  0.185  0.00630957344 -0.151972035
  0.185  0.00501187233 -0.158652035
  0.185  0.0039810717 -0.164773976
  0.185  0.00316227766 -0.170357222
  0.185  0.00251188643 -0.175411703
  0.185  0.00199526231 -0.179939031
  0.185  0.00158489319 -0.183934029
  0.185  0.00125892541 -0.187386378
  0.185  0.000999999999 -0.190282204
  0.185  0.000794328234 -0.1926055
  0.185  0.000630957344 -0.19433932
  0.185  0.000501187233 -0.195466736
  0.185  0.00039810717 -0.195971556
  0.185  0.000316227766 -0.195838844
  0.185  0.000251188643 -0.195055242
  0.185  0.000199526231 -0.193609153
  0.185  0.000158489319 -0.191490806
  0.185  0.000125892541 -0.188692223
  0.185  9.99999998E-05 -0.18520714
  0.185  7.94328233E-05 -0.181030882
  0.185  6.30957343E-05 -0.176160229
  0.185  5.01187233E-05 -0.170593286
  0.185  3.9810717E-05 -0.164329379
  0.185  3.16227765E-05 -0.157368991
  0.185  2.51188643E-05 -0.149713751
  0.185  1.99526231E-05 -0.141366517
  0.185  1.58489319E-05 -0.132331534
  0.185  1.25892541E-05 -0.122614737
  0.185  9.99999998E-06 -0.112224199
  0.185  7.94328233E-06 -0.10117077
  0.185  6.30957343E-06 -0.0894689598
  0.185  5.01187233E-06 -0.0771381258
  0.185  3.9810717E-06 -0.0642040289
  0.185  3.16227765E-06 -0.0507008695
  0.185  2.51188643E-06 -0.036673916
  0.185  1.99526231E-06 -0.0221828813
  0.185  1.58489319E-06 -0.00730623947
  0.185  1.25892541E-06  0.00785327335
  0.185  9.99999997E-07  0.0231616715
  0.19  0.630957344 -0.00146505687
  0.19  0.501187234 -0.00343476388
  0.19  0.39810717 -0.00426193403
  0.19  0.316227766 -0.00416012339
  0.19  0.251188643 -0.00447702294
  0.19  0.199526231 -0.00662021949
  0.19  0.158489319 -0.0114138695
  0.19  0.125892541 -0.0189910662
  0.19  0.1 -0.0289690071
  0.19  0.0794328234 -0.0406962691
  0.19  0.0630957344 -0.0534607667
  0.19  0.0501187233 -0.0666226846
  0.19  0.039810717 -0.0796778306
  0.19  0.0316227766 -0.0922715093
  0.19  0.0251188643 -0.104183634
  0.19  0.0199526231 -0.115300989
  0.19  0.0158489319 -0.125586891
  0.19  0.0125892541 -0.13505385
  0.19  0.00999999999 -0.143741613
  0.19  0.00794328234 -0.15170105
  0.19  0.00630957344 -0.1589833
  0.19  0.00501187233 -0.165633207
  0.19  0.0039810717 -0.171685989
  0.19  0.00316227766 -0.177166154
  0.19  0.00251188643 -0.182087906
  0.19  0.00199526231 -0.186456394
  0.19  0.00158489319 -0.190269406
  0.19  0.00125892541 -0.193519159
  0.19  0.000999999999 -0.196194025
  0.19  0.000794328234 -0.198280065
  0.19  0.000630957344 -0.19976232
  0.19  0.000501187233 -0.200625833
  0.19  0.00039810717 -0.200856431
  0.19  0.000316227766 -0.200441273
  0.19  0.000251188643 -0.199369208
  0.19  0.000199526231 -0.197630971
  0.19  0.000158489319 -0.195219257
  0.19  0.000125892541 -0.192128709
  0.19  9.99999998E-05 -0.188355835
  0.19  7.94328233E-05 -0.183898904
  0.19  6.30957343E-05 -0.178757815
  0.19  5.01187233E-05 -0.172933988
  0.19  3.9810717E-05 -0.166430278
  0.19  3.16227765E-05 -0.159250929
  0.19  2.51188643E-05 -0.151401593
  0.19  1.99526231E-05 -0.142889427
  0.19  1.58489319E-05 -0.133723283
  0.19  1.25892541E-05 -0.123914019
  0.19  9.99999998E-06 -0.113474946
  0.19  7.94328233E-06 -0.102422463
  0.19  6.30957343E-06 -0.090776886
  0.19  5.01187233E-06 -0.0785635572
  0.19  3.9810717E-06 -0.0658142644
  0.19  3.16227765E-06 -0.0525690667
  0.19  2.51188643E-06 -0.0388786166
  0.19  1.99526231E-06 -0.024807105
  0.19  1.58489319E-06 -0.0104359832
  0.19  1.25892541E-06  0.00413133893
  0.19  9.99999997E-07  0.0187635714
  0.195  0.630957344 -0.00152932468
  0.195  0.501187234 -0.00356643059
  0.195  0.39810717 -0.00441467837
  0.195  0.316227766 -0.00433563543
  0.195  0.251188643 -0.00476638105
  0.195  0.199526231 -0.00718327433
  0.195  0.158489319 -0.0124312098
  0.195  0.125892541 -0.0206197452
  0.195  0.1 -0.0313155011
  0.195  0.0794328234 -0.0438076623
  0.195  0.0630957344 -0.0573292496
  0.195  0.0501187233 -0.0711972649
  0.195  0.039810717 -0.0848782962
  0.195  0.0316227766 -0.0980014736
  0.195  0.0251188643 -0.110341084
  0.195  0.0199526231 -0.121785878
  0.195  0.0158489319 -0.132305973
  0.195  0.0125892541 -0.141923259
  0.195  0.00999999999 -0.15068777
  0.195  0.00794328234 -0.158660442
  0.195  0.00630957344 -0.165901583
  0.195  0.00501187233 -0.172463976
  0.195  0.0039810717 -0.178389443
  0.195  0.00316227766 -0.18370783
  0.195  0.00251188643 -0.18843755
  0.195  0.00199526231 -0.192587035
  0.195  0.00158489319 -0.196156614
  0.195  0.00125892541 -0.199140503
  0.195  0.000999999999 -0.201528684
  0.195  0.000794328234 -0.203308581
  0.195  0.000630957344 -0.204466447
  0.195  0.000501187233 -0.204988466
  0.195  0.00039810717 -0.204861584
  0.195  0.000316227766 -0.204074084
  0.195  0.000251188643 -0.202615958
  0.195  0.000199526231 -0.200479096
  0.195  0.000158489319 -0.197657359
  0.195  0.000125892541 -0.194146536
  0.195  9.99999998E-05 -0.189944251
